pass_index,rule_id,threshold_key,current_threshold,candidate_threshold,exact_match,dirty_improved_rate,dirty_worse_rate,clean_overcorrection_rate,edit_precision,edit_recall,edit_f1,spelling_precision,spelling_recall,spelling_f1,punctuation_precision,punctuation_recall,punctuation_f1,clean_exact_match,clean_dirty_improved_rate,clean_dirty_worse_rate,clean_clean_overcorrection_rate,clean_edit_precision,clean_edit_recall,clean_edit_f1,clean_spelling_precision,clean_spelling_recall,clean_spelling_f1,clean_punctuation_precision,clean_punctuation_recall,clean_punctuation_f1,synthetic_exact_match,synthetic_dirty_improved_rate,synthetic_dirty_worse_rate,synthetic_clean_overcorrection_rate,synthetic_edit_precision,synthetic_edit_recall,synthetic_edit_f1,synthetic_spelling_precision,synthetic_spelling_recall,synthetic_spelling_f1,synthetic_punctuation_precision,synthetic_punctuation_recall,synthetic_punctuation_f1,real_exact_match,real_dirty_improved_rate,real_dirty_worse_rate,real_clean_overcorrection_rate,real_edit_precision,real_edit_recall,real_edit_f1,real_spelling_precision,real_spelling_recall,real_spelling_f1,real_punctuation_precision,real_punctuation_recall,real_punctuation_f1,clean_false_positives,synthetic_true_positives,real_true_positives,passes_safety_caps
1,hyphen_particles,hyphen_particles_threshold,0.95,0.5,0.4634,0.27594594594594596,0.0002702702702702703,0.0,0.9990925589836661,0.23606346483704974,0.3818938605619147,1.0,0.06326611308817714,0.11900334696913352,0.9989384288747346,0.619486504279131,0.7647297846403901,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2813278008298755,0.2813278008298755,0.0,0.0,1.0,0.2503994521798676,0.40051113545089445,1.0,0.06562756357670221,0.12317167051578136,1.0,0.6765342960288808,0.8070628768303187,0.0,0.047058823529411764,0.011764705882352941,0.0,0.8,0.014134275618374558,0.02777777777777778,0.0,0.0,0.0,0.8,0.029850746268656716,0.05755395683453237,0,80,0,True
1,hyphen_particles,hyphen_particles_threshold,0.95,0.53,0.461,0.2727027027027027,0.0002702702702702703,0.0,0.9990723562152134,0.23091766723842194,0.37513061650992685,1.0,0.053776196124950576,0.10206378986866793,0.9989384288747346,0.619486504279131,0.7647297846403901,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27800829875518673,0.27800829875518673,0.0,0.0,1.0,0.24492125085596897,0.39347268060139345,1.0,0.05578342904019688,0.10567210567210568,1.0,0.6765342960288808,0.8070628768303187,0.0,0.047058823529411764,0.011764705882352941,0.0,0.8,0.014134275618374558,0.02777777777777778,0.0,0.0,0.0,0.8,0.029850746268656716,0.05755395683453237,0,68,0,True
1,hyphen_particles,hyphen_particles_threshold,0.95,0.56,0.4474,0.25432432432432434,0.0002702702702702703,0.0,0.9989384288747346,0.2017581475128645,0.33571173742418836,0.0,0.0,0.0,0.9989384288747346,0.619486504279131,0.7647297846403901,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2591977869986169,0.2591977869986169,0.0,0.0,1.0,0.21387811002054324,0.35238811583301993,0.0,0.0,0.0,1.0,0.6765342960288808,0.8070628768303187,0.0,0.047058823529411764,0.011764705882352941,0.0,0.8,0.014134275618374558,0.02777777777777778,0.0,0.0,0.0,0.8,0.029850746268656716,0.05755395683453237,0,0,0,True
1,hyphen_particles,hyphen_particles_threshold,0.95,0.6,0.4474,0.25432432432432434,0.0002702702702702703,0.0,0.9989384288747346,0.2017581475128645,0.33571173742418836,0.0,0.0,0.0,0.9989384288747346,0.619486504279131,0.7647297846403901,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2591977869986169,0.2591977869986169,0.0,0.0,1.0,0.21387811002054324,0.35238811583301993,0.0,0.0,0.0,1.0,0.6765342960288808,0.8070628768303187,0.0,0.047058823529411764,0.011764705882352941,0.0,0.8,0.014134275618374558,0.02777777777777778,0.0,0.0,0.0,0.8,0.029850746268656716,0.05755395683453237,0,0,0,True
1,hyphen_particles,hyphen_particles_threshold,0.95,0.95,0.4474,0.25432432432432434,0.0002702702702702703,0.0,0.9989384288747346,0.2017581475128645,0.33571173742418836,0.0,0.0,0.0,0.9989384288747346,0.619486504279131,0.7647297846403901,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2591977869986169,0.2591977869986169,0.0,0.0,1.0,0.21387811002054324,0.35238811583301993,0.0,0.0,0.0,1.0,0.6765342960288808,0.8070628768303187,0.0,0.047058823529411764,0.011764705882352941,0.0,0.8,0.014134275618374558,0.02777777777777778,0.0,0.0,0.0,0.8,0.029850746268656716,0.05755395683453237,0,0,0,True
1,hyphen_koe_koy,hyphen_koe_koy_threshold,0.95,0.45,0.479,0.29702702702702705,0.0002702702702702703,0.0,0.9991525423728813,0.25278730703259006,0.4034907597535934,1.0,0.0941083432186635,0.17202746657029272,0.9989384288747346,0.619486504279131,0.7647297846403901,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3029045643153527,0.3029045643153527,0.0,0.0,1.0,0.2682036064825382,0.42296616270698345,1.0,0.09762100082034454,0.1778774289985052,1.0,0.6765342960288808,0.8070628768303187,0.0,0.047058823529411764,0.011764705882352941,0.0,0.8,0.014134275618374558,0.02777777777777778,0.0,0.0,0.0,0.8,0.029850746268656716,0.05755395683453237,0,78,0,True
1,hyphen_koe_koy,hyphen_koe_koy_threshold,0.95,0.48,0.4744,0.29081081081081084,0.0002702702702702703,0.0,0.9991356957649092,0.2478559176672384,0.39718261467101873,1.0,0.08501383946223803,0.1567055393586006,0.9989384288747346,0.619486504279131,0.7647297846403901,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29654218533886584,0.29654218533886584,0.0,0.0,1.0,0.26295366354713534,0.4164106271462136,1.0,0.0881870385561936,0.1620806633999246,1.0,0.6765342960288808,0.8070628768303187,0.0,0.047058823529411764,0.011764705882352941,0.0,0.8,0.014134275618374558,0.02777777777777778,0.0,0.0,0.0,0.8,0.029850746268656716,0.05755395683453237,0,55,0,True
1,hyphen_koe_koy,hyphen_koe_koy_threshold,0.95,0.5,0.4666,0.2802702702702703,0.0002702702702702703,0.0,0.9991055456171736,0.23949399656946826,0.38637149775164303,1.0,0.06959272439699486,0.13012939001848428,0.9989384288747346,0.619486504279131,0.7647297846403901,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28575380359612723,0.28575380359612723,0.0,0.0,1.0,0.25405158639580006,0.4051692755733528,1.0,0.07219031993437244,0.13465952563121653,1.0,0.6765342960288808,0.8070628768303187,0.0,0.047058823529411764,0.011764705882352941,0.0,0.8,0.014134275618374558,0.02777777777777778,0.0,0.0,0.0,0.8,0.029850746268656716,0.05755395683453237,0,16,0,True
1,hyphen_koe_koy,hyphen_koe_koy_threshold,0.95,0.55,0.4634,0.27594594594594596,0.0002702702702702703,0.0,0.9990925589836661,0.23606346483704974,0.3818938605619147,1.0,0.06326611308817714,0.11900334696913352,0.9989384288747346,0.619486504279131,0.7647297846403901,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2813278008298755,0.2813278008298755,0.0,0.0,1.0,0.2503994521798676,0.40051113545089445,1.0,0.06562756357670221,0.12317167051578136,1.0,0.6765342960288808,0.8070628768303187,0.0,0.047058823529411764,0.011764705882352941,0.0,0.8,0.014134275618374558,0.02777777777777778,0.0,0.0,0.0,0.8,0.029850746268656716,0.05755395683453237,0,0,0,True
1,hyphen_koe_koy,hyphen_koe_koy_threshold,0.95,0.95,0.4634,0.27594594594594596,0.0002702702702702703,0.0,0.9990925589836661,0.23606346483704974,0.3818938605619147,1.0,0.06326611308817714,0.11900334696913352,0.9989384288747346,0.619486504279131,0.7647297846403901,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2813278008298755,0.2813278008298755,0.0,0.0,1.0,0.2503994521798676,0.40051113545089445,1.0,0.06562756357670221,0.12317167051578136,1.0,0.6765342960288808,0.8070628768303187,0.0,0.047058823529411764,0.011764705882352941,0.0,0.8,0.014134275618374558,0.02777777777777778,0.0,0.0,0.0,0.8,0.029850746268656716,0.05755395683453237,0,0,0,True
1,context_to_zhe,context_to_zhe_threshold,0.95,0.8,0.479,0.29702702702702705,0.0002702702702702703,0.0,0.9991525423728813,0.25278730703259006,0.4034907597535934,1.0,0.0941083432186635,0.17202746657029272,0.9989384288747346,0.619486504279131,0.7647297846403901,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3029045643153527,0.3029045643153527,0.0,0.0,1.0,0.2682036064825382,0.42296616270698345,1.0,0.09762100082034454,0.1778774289985052,1.0,0.6765342960288808,0.8070628768303187,0.0,0.047058823529411764,0.011764705882352941,0.0,0.8,0.014134275618374558,0.02777777777777778,0.0,0.0,0.0,0.8,0.029850746268656716,0.05755395683453237,0,0,0,True
1,context_to_zhe,context_to_zhe_threshold,0.95,0.82,0.479,0.29702702702702705,0.0002702702702702703,0.0,0.9991525423728813,0.25278730703259006,0.4034907597535934,1.0,0.0941083432186635,0.17202746657029272,0.9989384288747346,0.619486504279131,0.7647297846403901,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3029045643153527,0.3029045643153527,0.0,0.0,1.0,0.2682036064825382,0.42296616270698345,1.0,0.09762100082034454,0.1778774289985052,1.0,0.6765342960288808,0.8070628768303187,0.0,0.047058823529411764,0.011764705882352941,0.0,0.8,0.014134275618374558,0.02777777777777778,0.0,0.0,0.0,0.8,0.029850746268656716,0.05755395683453237,0,0,0,True
1,context_to_zhe,context_to_zhe_threshold,0.95,0.84,0.479,0.29702702702702705,0.0002702702702702703,0.0,0.9991525423728813,0.25278730703259006,0.4034907597535934,1.0,0.0941083432186635,0.17202746657029272,0.9989384288747346,0.619486504279131,0.7647297846403901,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3029045643153527,0.3029045643153527,0.0,0.0,1.0,0.2682036064825382,0.42296616270698345,1.0,0.09762100082034454,0.1778774289985052,1.0,0.6765342960288808,0.8070628768303187,0.0,0.047058823529411764,0.011764705882352941,0.0,0.8,0.014134275618374558,0.02777777777777778,0.0,0.0,0.0,0.8,0.029850746268656716,0.05755395683453237,0,0,0,True
1,context_to_zhe,context_to_zhe_threshold,0.95,0.86,0.479,0.29702702702702705,0.0002702702702702703,0.0,0.9991525423728813,0.25278730703259006,0.4034907597535934,1.0,0.0941083432186635,0.17202746657029272,0.9989384288747346,0.619486504279131,0.7647297846403901,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3029045643153527,0.3029045643153527,0.0,0.0,1.0,0.2682036064825382,0.42296616270698345,1.0,0.09762100082034454,0.1778774289985052,1.0,0.6765342960288808,0.8070628768303187,0.0,0.047058823529411764,0.011764705882352941,0.0,0.8,0.014134275618374558,0.02777777777777778,0.0,0.0,0.0,0.8,0.029850746268656716,0.05755395683453237,0,0,0,True
1,context_to_zhe,context_to_zhe_threshold,0.95,0.95,0.479,0.29702702702702705,0.0002702702702702703,0.0,0.9991525423728813,0.25278730703259006,0.4034907597535934,1.0,0.0941083432186635,0.17202746657029272,0.9989384288747346,0.619486504279131,0.7647297846403901,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3029045643153527,0.3029045643153527,0.0,0.0,1.0,0.2682036064825382,0.42296616270698345,1.0,0.09762100082034454,0.1778774289985052,1.0,0.6765342960288808,0.8070628768303187,0.0,0.047058823529411764,0.011764705882352941,0.0,0.8,0.014134275618374558,0.02777777777777778,0.0,0.0,0.0,0.8,0.029850746268656716,0.05755395683453237,0,0,0,True
