pass_index,rule_id,threshold_key,current_threshold,candidate_threshold,exact_match,dirty_improved_rate,dirty_worse_rate,clean_overcorrection_rate,edit_precision,edit_recall,edit_f1,spelling_precision,spelling_recall,spelling_f1,punctuation_precision,punctuation_recall,punctuation_f1,clean_exact_match,clean_dirty_improved_rate,clean_dirty_worse_rate,clean_clean_overcorrection_rate,clean_edit_precision,clean_edit_recall,clean_edit_f1,clean_spelling_precision,clean_spelling_recall,clean_spelling_f1,clean_punctuation_precision,clean_punctuation_recall,clean_punctuation_f1,synthetic_exact_match,synthetic_dirty_improved_rate,synthetic_dirty_worse_rate,synthetic_clean_overcorrection_rate,synthetic_edit_precision,synthetic_edit_recall,synthetic_edit_f1,synthetic_spelling_precision,synthetic_spelling_recall,synthetic_spelling_f1,synthetic_punctuation_precision,synthetic_punctuation_recall,synthetic_punctuation_f1,real_exact_match,real_dirty_improved_rate,real_dirty_worse_rate,real_clean_overcorrection_rate,real_edit_precision,real_edit_recall,real_edit_f1,real_spelling_precision,real_spelling_recall,real_spelling_f1,real_punctuation_precision,real_punctuation_recall,real_punctuation_f1,clean_false_positives,synthetic_true_positives,real_true_positives,passes_safety_caps
1,context_to_zhe,context_to_zhe_threshold,0.95,0.86,0.235,0.17906683480453972,0.7187894073139974,0.004830917874396135,0.20555555555555555,0.16761041902604756,0.1846537741734248,1.0,0.2474747474747475,0.3967611336032389,0.0,0.0,0.0,0.9951690821256038,0.0,0.0,0.004830917874396135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03636363636363636,0.18181818181818182,0.7389610389610389,0.0,0.2041958041958042,0.17548076923076922,0.18875242404654166,1.0,0.25259515570934254,0.4033149171270718,0.0,0.0,0.0,0.043478260869565216,0.08695652173913043,0.043478260869565216,0.0,0.6666666666666666,0.0392156862745098,0.07407407407407407,1.0,0.0625,0.11764705882352941,0.0,0.0,0.0,0,0,0,False
1,context_to_zhe,context_to_zhe_threshold,0.95,0.95,0.235,0.17906683480453972,0.7187894073139974,0.004830917874396135,0.20555555555555555,0.16761041902604756,0.1846537741734248,1.0,0.2474747474747475,0.3967611336032389,0.0,0.0,0.0,0.9951690821256038,0.0,0.0,0.004830917874396135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03636363636363636,0.18181818181818182,0.7389610389610389,0.0,0.2041958041958042,0.17548076923076922,0.18875242404654166,1.0,0.25259515570934254,0.4033149171270718,0.0,0.0,0.0,0.043478260869565216,0.08695652173913043,0.043478260869565216,0.0,0.6666666666666666,0.0392156862745098,0.07407407407407407,1.0,0.0625,0.11764705882352941,0.0,0.0,0.0,0,0,0,False
1,ne_adverb,ne_adverb_threshold,0.99995,0.74,0.242,0.26229508196721313,0.6443883984867591,0.004830917874396135,0.29436038514442914,0.24235560588901472,0.2658385093167702,1.0,0.35858585858585856,0.5278810408921932,0.0,0.0,0.0,0.9951690821256038,0.0,0.0,0.004830917874396135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045454545454545456,0.2675324675324675,0.6623376623376623,0.0,0.29362880886426596,0.2548076923076923,0.2728442728442728,1.0,0.36678200692041524,0.5367088607594936,0.0,0.0,0.0,0.043478260869565216,0.08695652173913043,0.043478260869565216,0.0,0.6666666666666666,0.0392156862745098,0.07407407407407407,1.0,0.0625,0.11764705882352941,0.0,0.0,0.0,0,66,0,False
1,ne_adverb,ne_adverb_threshold,0.99995,0.76,0.242,0.26229508196721313,0.6443883984867591,0.004830917874396135,0.29436038514442914,0.24235560588901472,0.2658385093167702,1.0,0.35858585858585856,0.5278810408921932,0.0,0.0,0.0,0.9951690821256038,0.0,0.0,0.004830917874396135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045454545454545456,0.2675324675324675,0.6623376623376623,0.0,0.29362880886426596,0.2548076923076923,0.2728442728442728,1.0,0.36678200692041524,0.5367088607594936,0.0,0.0,0.0,0.043478260869565216,0.08695652173913043,0.043478260869565216,0.0,0.6666666666666666,0.0392156862745098,0.07407407407407407,1.0,0.0625,0.11764705882352941,0.0,0.0,0.0,0,66,0,False
1,ne_adverb,ne_adverb_threshold,0.99995,0.78,0.242,0.26229508196721313,0.6443883984867591,0.004830917874396135,0.29436038514442914,0.24235560588901472,0.2658385093167702,1.0,0.35858585858585856,0.5278810408921932,0.0,0.0,0.0,0.9951690821256038,0.0,0.0,0.004830917874396135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045454545454545456,0.2675324675324675,0.6623376623376623,0.0,0.29362880886426596,0.2548076923076923,0.2728442728442728,1.0,0.36678200692041524,0.5367088607594936,0.0,0.0,0.0,0.043478260869565216,0.08695652173913043,0.043478260869565216,0.0,0.6666666666666666,0.0392156862745098,0.07407407407407407,1.0,0.0625,0.11764705882352941,0.0,0.0,0.0,0,66,0,False
1,ne_adverb,ne_adverb_threshold,0.99995,0.82,0.242,0.26229508196721313,0.6443883984867591,0.004830917874396135,0.29436038514442914,0.24235560588901472,0.2658385093167702,1.0,0.35858585858585856,0.5278810408921932,0.0,0.0,0.0,0.9951690821256038,0.0,0.0,0.004830917874396135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045454545454545456,0.2675324675324675,0.6623376623376623,0.0,0.29362880886426596,0.2548076923076923,0.2728442728442728,1.0,0.36678200692041524,0.5367088607594936,0.0,0.0,0.0,0.043478260869565216,0.08695652173913043,0.043478260869565216,0.0,0.6666666666666666,0.0392156862745098,0.07407407407407407,1.0,0.0625,0.11764705882352941,0.0,0.0,0.0,0,66,0,False
1,ne_adverb,ne_adverb_threshold,0.99995,0.99995,0.235,0.17906683480453972,0.7187894073139974,0.004830917874396135,0.20555555555555555,0.16761041902604756,0.1846537741734248,1.0,0.2474747474747475,0.3967611336032389,0.0,0.0,0.0,0.9951690821256038,0.0,0.0,0.004830917874396135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03636363636363636,0.18181818181818182,0.7389610389610389,0.0,0.2041958041958042,0.17548076923076922,0.18875242404654166,1.0,0.25259515570934254,0.4033149171270718,0.0,0.0,0.0,0.043478260869565216,0.08695652173913043,0.043478260869565216,0.0,0.6666666666666666,0.0392156862745098,0.07407407407407407,1.0,0.0625,0.11764705882352941,0.0,0.0,0.0,0,0,0,False
1,ne_participle,ne_participle_threshold,0.99995,0.78,0.238,0.266078184110971,0.6355611601513241,0.004830917874396135,0.30013831258644535,0.24575311438278596,0.27023661270236615,1.0,0.36363636363636365,0.5333333333333333,0.0,0.0,0.0,0.9951690821256038,0.0,0.0,0.004830917874396135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04025974025974026,0.2714285714285714,0.6532467532467533,0.0,0.2994428969359331,0.25841346153846156,0.27741935483870966,1.0,0.3719723183391003,0.5422446406052963,0.0,0.0,0.0,0.043478260869565216,0.08695652173913043,0.043478260869565216,0.0,0.6666666666666666,0.0392156862745098,0.07407407407407407,1.0,0.0625,0.11764705882352941,0.0,0.0,0.0,0,69,0,False
1,ne_participle,ne_participle_threshold,0.99995,0.8,0.237,0.2648171500630517,0.6355611601513241,0.004830917874396135,0.29916897506925205,0.24462061155152887,0.2691588785046729,1.0,0.36195286195286197,0.5315203955500618,0.0,0.0,0.0,0.9951690821256038,0.0,0.0,0.004830917874396135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03896103896103896,0.2701298701298701,0.6532467532467533,0.0,0.298465829846583,0.25721153846153844,0.276307295029051,1.0,0.370242214532872,0.5404040404040403,0.0,0.0,0.0,0.043478260869565216,0.08695652173913043,0.043478260869565216,0.0,0.6666666666666666,0.0392156862745098,0.07407407407407407,1.0,0.0625,0.11764705882352941,0.0,0.0,0.0,0,68,0,False
1,ne_participle,ne_participle_threshold,0.99995,0.82,0.237,0.2648171500630517,0.6355611601513241,0.004830917874396135,0.29916897506925205,0.24462061155152887,0.2691588785046729,1.0,0.36195286195286197,0.5315203955500618,0.0,0.0,0.0,0.9951690821256038,0.0,0.0,0.004830917874396135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03896103896103896,0.2701298701298701,0.6532467532467533,0.0,0.298465829846583,0.25721153846153844,0.276307295029051,1.0,0.370242214532872,0.5404040404040403,0.0,0.0,0.0,0.043478260869565216,0.08695652173913043,0.043478260869565216,0.0,0.6666666666666666,0.0392156862745098,0.07407407407407407,1.0,0.0625,0.11764705882352941,0.0,0.0,0.0,0,68,0,False
